release_year,duration,type_Movie,rating_G,rating_NC-17,rating_NR,rating_PG,rating_PG-13,rating_R,rating_TV-14,rating_TV-G,rating_TV-MA,rating_TV-PG,rating_TV-Y,rating_TV-Y7,rating_TV-Y7-FV,rating_UR,director_en,country_en,listed_in_en
2017,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[0],"[12, 23]"
2012,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1325],[153],"[7, 8, 12]"
2013,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1325],[153],"[7, 8, 12]"
2006,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3242],[57],"[11, 33]"
1976,135,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[0],[34],"[2, 12, 24]"
2016,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[1706, 1855]","[4, 37]","[6, 12, 23]"
1983,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2931],[34],"[12, 29, 33]"
2015,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2965],"[57, 93]",[23]
2004,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1803],[153],"[7, 8, 12]"
2003,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1803],[153],"[7, 8, 12]"
2002,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1803],[153],"[7, 8, 12]"
1973,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[211],[34],"[7, 12]"
2017,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[128],[57],"[1, 24]"
2015,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1519],[34],"[6, 12, 33]"
1974,162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2994],[34],"[12, 24, 29]"
1989,163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2808],[34],"[7, 12, 16]"
2011,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[485],[153],"[7, 8, 12]"
2009,96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[485],[153],"[7, 8, 12]"
2010,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[485],[153],"[7, 8, 12]"
2005,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[162],[153],"[7, 8, 12]"
2006,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[816],[153],"[7, 8, 12]"
2004,83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[3485],[153],"[7, 8, 12]"
2016,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[887],[82],"[7, 12, 17]"
2017,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[727, 970]",[57],"[6, 23]"
2016,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[332, 789]",[27],"[12, 23]"
1986,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2186],[57],"[9, 11, 17]"
1984,160,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1290, 3579]","[34, 139]","[2, 12, 33]"
2016,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[151, 3175]","[12, 35]","[12, 16, 24]"
2016,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[87],"[57, 76]",[10]
2016,86,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[2336],[149],"[17, 25]"
2016,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1116],"[19, 56, 112, 115, 124]","[12, 23]"
2017,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[845],"[12, 35, 37, 129]","[12, 33]"
2016,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[734, 3031]",[12],"[12, 23]"
2017,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2729],[57],"[15, 23, 29]"
2015,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[540],[105],"[12, 33]"
2015,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1677],[105],"[12, 24]"
2014,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[9],"[107, 115, 160]","[11, 12, 33]"
2008,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[2260],[19],"[17, 25]"
2015,88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[909],"[21, 115]","[6, 16, 25]"
2016,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1082],[57],[23]
2015,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2435],[103],"[12, 24]"
2016,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[19],[23]
2016,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2466],[103],"[2, 12, 24]"
2013,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[758],[57],[22]
2019,106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[309],[57],"[2, 33]"
2019,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2715],[57],"[26, 33]"
2009,96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2452],[16],"[6, 16, 25]"
2018,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3222],[57],[22]
2016,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[152],[16],"[2, 12, 33]"
2015,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[3414],"[19, 115, 154]","[12, 23]"
2019,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2993],[57],[22]
2019,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[0],[57],"[17, 25]"
2018,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[374],[109],"[7, 12, 16]"
2014,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1925],"[22, 115]","[12, 33]"
2017,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3524],[57],"[23, 29]"
2016,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3311],[57],[23]
2016,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3142],[57],[22]
2016,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1624],"[71, 97]","[7, 12, 16]"
2018,101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2310],[16],"[2, 12, 33]"
2015,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2552],[81],"[12, 16, 24]"
2018,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2327],[57],[21]
2017,107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1143],"[54, 133, 149]","[7, 12, 17]"
2017,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1487],[57],"[15, 23]"
2019,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2967],[34],"[11, 12, 33]"
2014,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[152],[16],"[6, 12, 33]"
2016,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2259],[16],"[12, 33]"
2018,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3171],[19],"[21, 26]"
2018,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1616],[57],"[11, 16, 24]"
2018,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[0],[0],[25]
2016,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[0],"[19, 76]",[23]
2019,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2560],[46],"[2, 12, 24]"
2019,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2234],[21],"[21, 26]"
2019,102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[225],[46],"[17, 25]"
2019,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[136, 3276]",[57],[25]
2016,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1530],"[19, 60, 112]","[26, 33]"
2009,121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2259],[16],"[12, 33]"
2008,85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2153],[57],"[21, 26]"
2016,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[2241],[57],"[17, 25]"
2019,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[455],[12],[22]
2018,126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2907],"[37, 103]","[12, 26, 33]"
2015,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2863],[135],"[12, 33]"
2017,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1019],[57],[22]
2016,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[535],[57],[23]
2013,85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[3363],[57],[21]
2019,126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2658],[34],"[2, 12, 33]"
2005,116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3281],[34],"[11, 12, 33]"
2016,122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[265, 1314]",[34],"[12, 33]"
2014,105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[933],[34],"[11, 12, 33]"
2013,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2259],[16],"[12, 33]"
2017,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1886],[57],"[2, 6, 33]"
2011,96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[679],[57],[23]
1978,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[1340],[57],[25]
2017,121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[292],"[19, 115, 133]","[12, 33]"
2017,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1113],[57],[21]
2017,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3313],[57],[21]
2017,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2159],[57],[22]
2017,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1644],[57],[7]
2019,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[157],[57],[22]
2019,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[57],"[12, 23]"
2017,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2799],"[27, 115, 137, 143]",[33]
2016,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[3166],[21],"[17, 25]"
2019,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3115],"[115, 161]","[12, 23]"
2018,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[2101],[19],"[6, 12, 23]"
2015,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3520],"[57, 114]","[2, 28, 33]"
2017,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[3166],[21],"[17, 25]"
2016,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1820],"[21, 115]","[12, 21, 26]"
2016,107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2519],"[19, 40, 60]",[23]
2016,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2007],[27],"[12, 16, 24]"
2016,110,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1168],"[27, 137]","[12, 24]"
2016,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[573],[27],"[12, 16, 24]"
2018,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[641, 3601]",[57],"[21, 26]"
2006,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2116],"[113, 143]","[7, 12]"
2017,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3503],[57],[23]
2016,77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[218],[103],"[12, 33]"
2015,85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[247],[57],"[11, 16, 24]"
2019,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[1920],[57],"[6, 33]"
2018,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1937],[0],"[12, 29, 33]"
2018,126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[63],"[32, 108, 152]","[12, 33]"
2019,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1648],"[115, 162]","[7, 28]"
2018,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3366],"[33, 103]","[12, 16, 24]"
2018,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[94],"[2, 12, 24]"
2018,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[348],"[57, 140]",[23]
2018,115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3518],[34],"[12, 26, 33]"
2016,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[724],[57],"[11, 33]"
2015,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2421],"[115, 150]","[12, 33]"
2019,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1526],[57],"[21, 26, 28]"
2014,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1025],[46],"[12, 26, 33]"
2019,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2129],[57],"[16, 24]"
2019,127,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[19],"[40, 57, 140]",[23]
2019,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3347],[0],[30]
2019,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[497],[57],"[11, 21, 26]"
2018,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2950],[100],"[12, 16, 24]"
2018,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[666],[57],[23]
2017,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[300, 772]",[19],[23]
2015,168,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3261],[57],"[7, 26]"
2015,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[375, 711, 820, 1417, 1578, 1676, 1732, 2022, 3139, 3231, 3268, 3341, 3362]",[57],[25]
2019,82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1658],[57],"[23, 29]"
2019,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[277, 1682]","[39, 48]","[12, 21]"
2015,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1402],[34],"[7, 12, 16]"
2017,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3070],[19],[22]
2014,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[799, 1678]",[57],[23]
2014,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2714],"[21, 58]","[7, 16]"
2019,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3463],[57],[23]
2018,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1206],"[113, 143]","[7, 12]"
2018,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[594],[57],[22]
2018,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2897],[57],"[7, 28]"
2015,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2029],[57],"[11, 16, 24]"
2015,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[714],"[35, 40, 57]","[7, 11]"
2015,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2632],[57],"[11, 16, 24]"
2019,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2008],[57],"[5, 23]"
1974,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1051],[57],"[1, 11, 20]"
2015,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1549],[57],[7]
2018,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[815],"[67, 85, 115]","[11, 12, 33]"
2016,103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[409, 2515]",[57],[23]
2010,115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2404],[34],"[12, 33]"
2007,148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[116],[34],"[12, 26, 33]"
2006,149,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[536],[34],"[2, 29, 30]"
2010,113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2558],[34],"[12, 29, 33]"
2008,137,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[199],[34],"[2, 29, 30]"
2011,140,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2938],[34],"[6, 12, 33]"
2011,144,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3388],[34],"[2, 12, 24]"
2015,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2339],[57],"[11, 24]"
2016,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[10],[19],"[7, 11, 17]"
2008,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2259],[16],"[12, 16, 25]"
2016,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[302],[57],[22]
2014,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2201],[57],[22]
2018,104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[660, 1626]",[73],"[2, 12, 24]"
2014,161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1465],"[5, 19, 115]","[14, 33]"
2017,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[497],[57],"[26, 33]"
2011,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2580],[57],[23]
2017,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[230, 3423]",[57],[23]
2017,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1856],[57],[7]
2019,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1381],[161],"[2, 12, 24]"
2018,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3012],[57],[23]
2017,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2897],"[57, 141]",[7]
2012,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[918, 1135]",[57],"[24, 29]"
2018,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[302],[0],[22]
2008,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1580],[0],[23]
2014,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[918],[19],[24]
2000,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1580],[19],"[24, 27]"
1998,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],"[24, 27]"
1982,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[1189, 2147]","[19, 115]",[24]
2014,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[3202, 3358]",[19],[23]
1979,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2710],[19],"[9, 13, 17]"
1989,72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2886],[19],[24]
2013,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[276],[57],[23]
2015,101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2058],[57],"[11, 16, 24]"
2015,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3575],[57],[22]
2019,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[378],[0],"[17, 25]"
1997,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1969],[57],"[7, 17, 28]"
2018,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3483],[24],"[12, 16, 24]"
2018,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[865],"[37, 58, 68]","[12, 26, 33]"
2018,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1086],"[2, 161]",[32]
2018,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[0],[32]
2018,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[3068],"[19, 55, 60, 115]","[17, 25]"
2018,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3107],[89],"[7, 12, 28]"
2013,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1374],[34],"[12, 33]"
2018,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[0],[0],[32]
2016,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[741],"[113, 143]","[7, 12]"
2015,205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1465],"[5, 57, 140]","[14, 33]"
2015,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1465],[0],"[14, 33]"
2014,190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1465],[0],"[14, 33]"
2018,121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[341],"[16, 115]","[7, 12]"
2017,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1104],[27],"[2, 12, 24]"
2017,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[537],[59],"[2, 12, 24]"
2016,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2337],[24],"[12, 26, 33]"
2019,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2071],[57],[21]
2018,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[590],[0],"[12, 33]"
2017,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2122],[46],"[2, 12, 24]"
2018,107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1258],[24],"[12, 33]"
2019,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[530],[103],"[12, 16, 24]"
2017,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[928],[24],"[7, 12, 16]"
2019,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1575],[19],[23]
2019,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1577],[57],"[16, 24]"
2018,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1258],[24],"[12, 33]"
2019,112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3140],[34],"[12, 16, 24]"
2017,127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1083],[16],"[12, 14, 33]"
2018,131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1859],[34],"[12, 26, 33]"
2016,79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[385],[0],"[12, 25, 27]"
2010,140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[2036],"[57, 143]","[16, 25]"
2010,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2937],[21],"[17, 25]"
2017,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3345],[57],[22]
2019,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[487],[57],[23]
2019,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1075],[57],[23]
2019,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[435],[89],[22]
2015,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2071],"[57, 140]",[21]
2018,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2140],[57],"[6, 23]"
2018,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1394],[57],[22]
2017,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1850],[34],"[7, 12]"
2013,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1625],"[19, 115]","[26, 33]"
2017,144,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2381],[34],"[12, 29, 33]"
2015,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1413],"[71, 105, 163]","[12, 23]"
2015,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[951],[57],[22]
2015,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[368],[57],"[11, 33]"
2015,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[1279, 2743]",[57],"[11, 28, 33]"
2016,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2856],"[19, 32, 115]","[26, 33]"
2019,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3445],[0],"[11, 12, 33]"
2017,150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[575],[34],"[12, 33]"
2018,159,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2494],[34],"[12, 33]"
2016,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2179],[34],"[26, 30]"
2015,127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1114],[34],"[11, 12, 33]"
2013,127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1177],[34],"[12, 26, 33]"
2015,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3059],[90],"[12, 23]"
2015,126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1209],[34],"[12, 33]"
2016,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[696],[34],"[12, 33]"
2017,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2043],[166],"[12, 23]"
2015,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[66],[34],"[11, 12, 33]"
2013,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[630],[34],"[11, 12, 33]"
2014,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[208],[34],"[12, 21]"
2016,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1145],"[35, 57]",[10]
2016,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[304],[34],"[12, 29, 33]"
2017,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2009],"[22, 80]","[11, 12, 33]"
2016,145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[164],"[22, 133]","[7, 12, 17]"
1960,158,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1685],"[34, 48]","[12, 16, 24]"
2017,132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2727],[34],"[2, 12, 24]"
2014,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2225],[34],"[2, 7, 12]"
2016,133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3258],[34],"[2, 12, 24]"
1959,143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3134],[34],"[12, 33]"
2016,117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2126],[34],"[7, 12, 16]"
2016,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3554],"[21, 80, 115, 125, 133]",[23]
2016,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3454],[27],"[6, 12, 24]"
2012,77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1325],[153],"[7, 8, 12]"
2008,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2173],[153],"[7, 8, 28]"
2010,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2173],[153],"[7, 8, 28]"
