type,release_year,rating,duration,director_en,country_en,listed_in_en
Movie,1989,TV-14,72,[2869],[7],[26]
Movie,2013,TV-MA,60,[447],[54],[20]
Movie,2015,R,101,[116],[54],"[2, 26, 28]"
Movie,2015,TV-14,64,[24],[54],[29]
Movie,2019,TV-Y7,66,[1079],[0],"[17, 31]"
Movie,1997,PG-13,98,[2538],[54],"[15, 31, 34]"
Movie,2018,TV-14,92,[1266],[143],"[2, 8, 26]"
Movie,2018,PG-13,118,[848],"[26, 32, 49]","[8, 13, 23]"
Movie,2018,TV-MA,51,[2422],"[87, 131]",[18]
Movie,2018,TV-MA,50,[0],[0],[18]
Movie,2018,PG,86,[3498],"[7, 85, 102, 147]","[17, 31]"
Movie,2018,TV-MA,140,[903],[135],"[8, 15, 34]"
Movie,2013,TV-MA,122,[1787],[86],"[8, 23]"
Movie,2018,TV-Y,23,[0],[0],[18]
Movie,2016,TV-MA,95,[434],"[45, 144]","[8, 34]"
Movie,2015,TV-14,205,[1711],"[54, 139, 140]","[9, 23]"
Movie,2015,TV-14,123,[1711],[0],"[9, 23]"
Movie,2014,TV-14,190,[1711],[0],"[9, 23]"
Movie,2018,TV-MA,121,[3227],"[102, 124]","[8, 34]"
Movie,2017,TV-MA,94,[1491],[59],"[8, 24, 26]"
Movie,2017,TV-14,87,[3322],[47],"[8, 24, 26]"
Movie,2016,TV-14,121,[279],[143],"[8, 13, 23]"
Movie,2019,TV-MA,98,[3572],[54],[25]
Movie,2018,TV-14,99,[2674],[0],"[8, 23]"
Movie,2017,TV-14,95,[2365],[46],"[8, 24, 26]"
Movie,2018,TV-14,107,[1028],[143],"[8, 23]"
Movie,2019,TV-MA,100,[330],[82],"[2, 8, 26]"
Movie,2017,TV-MA,101,[1215],[143],"[2, 8, 34]"
Movie,2019,TV-MA,86,[618],[7],[20]
Movie,2019,R,96,[3500],[54],"[2, 26]"
Movie,2018,TV-14,99,[1028],[143],"[8, 23]"
Movie,2019,TV-14,112,[3524],[86],"[2, 8, 26]"
Movie,2017,TV-14,127,[746],[124],"[8, 9, 23]"
Movie,2018,TV-MA,131,[1649],[86],"[8, 13, 23]"
Movie,2016,TV-PG,79,[1631],[0],"[8, 16, 17]"
Movie,2010,PG,140,[518],"[45, 54]","[2, 17]"
Movie,2010,TV-PG,80,[1596],[154],"[17, 31]"
Movie,2017,TV-MA,66,[1063],[54],[29]
Movie,2019,TV-MA,22,[1712],[54],[20]
Movie,2019,TV-MA,78,[864],[54],[20]
Movie,2019,TV-MA,63,[1837],[135],[29]
Movie,2015,R,97,[3572],"[54, 139]",[25]
Movie,2018,TV-MA,86,[3552],[54],"[4, 20]"
Movie,2018,TV-MA,63,[737],[54],[29]
Movie,2017,TV-14,135,[2256],[86],"[8, 34]"
Movie,2013,R,96,[2733],"[7, 102]","[13, 23]"
Movie,2017,TV-14,144,[2141],[86],"[8, 23, 27]"
Movie,2015,TV-PG,111,[3041],"[65, 76, 92]","[8, 20]"
Movie,2015,TV-MA,59,[1125],[54],[29]
Movie,2015,NR,137,[2398],[54],"[23, 28]"
Movie,2015,NR,86,"[1314, 1342]",[54],"[15, 23, 28]"
Movie,2016,R,93,[2983],"[7, 102, 153]","[13, 23]"
Movie,2019,TV-PG,73,[3170],[0],"[8, 23, 28]"
Movie,2017,TV-14,150,[262],[86],"[8, 23]"
Movie,2018,TV-MA,159,[1023],[86],"[8, 23]"
Movie,2016,TV-MA,108,[3157],[86],"[13, 33]"
Movie,2015,TV-14,127,[1822],[86],"[8, 23, 28]"
Movie,2013,TV-14,127,[2696],[86],"[8, 13, 23]"
Movie,2015,TV-MA,90,[3146],[61],"[8, 20]"
Movie,2015,TV-14,126,[3160],[86],"[8, 23]"
Movie,2016,TV-14,121,[1146],[86],"[8, 23]"
Movie,2017,TV-14,119,[2741],[127],"[8, 20]"
Movie,2015,TV-14,109,[2437],[86],"[8, 23, 28]"
Movie,2013,TV-14,132,[3317],[86],"[8, 23, 28]"
Movie,2014,TV-MA,118,[1074],[86],"[8, 25]"
Movie,2016,R,84,[2162],"[54, 129]",[30]
Movie,2016,TV-MA,93,[1210],[86],"[8, 23, 27]"
Movie,2017,TV-MA,96,[2132],"[4, 117]","[8, 23, 28]"
Movie,2016,TV-PG,145,[1109],"[117, 134]","[8, 31, 34]"
Movie,1960,TV-PG,158,[2072],"[29, 86]","[2, 8, 26]"
Movie,2017,TV-PG,132,[2585],[86],"[8, 24, 26]"
Movie,2014,TV-MA,111,[2556],[86],"[8, 24, 34]"
Movie,2016,TV-PG,133,[2380],[86],"[8, 24, 26]"
Movie,1959,TV-PG,143,[579],[86],"[8, 23]"
Movie,2016,TV-14,117,[3485],[86],"[2, 8, 34]"
Movie,2016,TV-MA,84,[2922],"[4, 57, 102, 134, 154]",[20]
Movie,2016,TV-14,97,[1209],[59],"[4, 8, 26]"
Movie,2012,TV-MA,77,[2940],[83],"[8, 10, 34]"
Movie,2008,NR,94,[1202],[83],"[10, 15, 34]"
Movie,2010,NR,94,[1202],[83],"[10, 15, 34]"
Movie,2015,TV-14,91,[2447],[59],"[8, 24, 26]"
Movie,2008,TV-14,93,[817],[83],"[8, 10, 34]"
Movie,2007,TV-14,95,[817],[83],"[8, 10, 34]"
Movie,2019,TV-14,62,[2628],[154],[29]
Movie,2017,TV-PG,107,[1561],[75],"[8, 24, 26]"
Movie,2016,TV-MA,80,[747],[54],[20]
Movie,2015,NR,135,[2666],"[32, 43]","[8, 13, 23]"
Movie,2013,NR,72,[185],[54],[29]
Movie,2019,TV-MA,96,"[375, 1758]",[59],"[8, 23]"
Movie,2018,TV-14,131,[1383],[86],"[4, 8, 23]"
Movie,2016,TV-14,83,[651],"[23, 28, 125]","[2, 8, 26]"
Movie,2016,TV-MA,102,[1467],"[32, 36, 46, 153]","[8, 23]"
Movie,2017,TV-MA,52,[3172],[131],[29]
Movie,2017,TV-MA,110,[1081],[7],[20]
Movie,2017,TV-MA,85,[479],[54],"[0, 26]"
Movie,2017,TV-MA,113,[1648],[54],"[2, 26, 28]"
Movie,2016,TV-MA,95,[1625],[54],[26]
Movie,2018,TV-MA,130,[521],"[7, 102]","[8, 13, 25]"
Movie,2018,TV-MA,99,[1029],"[32, 82]","[8, 15, 25]"
Movie,2018,TV-MA,86,[506],[54],"[20, 32]"
Movie,2018,TV-14,106,[3035],[124],"[8, 25]"
Movie,2018,TV-14,57,[398],[54],"[20, 27]"
Movie,2018,R,97,[1393],"[54, 85, 96, 139]","[23, 28]"
Movie,2016,TV-14,88,[2887],[122],"[8, 24, 26]"
Movie,2017,TV-MA,89,[1222],[82],"[8, 26, 28]"
Movie,2016,TV-PG,90,[2332],[54],[19]
Movie,2014,PG,71,[2781],[54],"[15, 17]"
Movie,2017,TV-MA,104,[1354],[46],"[8, 24, 26]"
Movie,2019,TV-MA,123,[2106],[54],"[13, 23]"
Movie,2019,TV-MA,100,[2747],[54],[30]
Movie,2019,TV-14,99,[2320],[143],"[8, 23]"
Movie,2019,TV-MA,151,[2430],[83],"[8, 13, 23]"
Movie,2019,TV-MA,102,[6],"[32, 82]","[8, 25]"
Movie,2015,TV-PG,118,[599],[124],"[8, 23]"
Movie,2016,TV-14,98,[2309],"[32, 133]","[8, 23, 28]"
Movie,2019,TV-PG,154,[2832],[0],"[27, 33]"
Movie,2018,R,144,[2682],"[72, 102, 110]","[13, 23]"
Movie,2018,R,110,"[1501, 2484]",[54],"[0, 21, 28]"
Movie,2017,TV-MA,59,[24],[54],[29]
Movie,2014,TV-MA,71,[1310],[54],[29]
Movie,1989,TV-14,93,[3263],"[8, 32, 153]","[8, 23]"
Movie,2019,TV-MA,77,[3025],[154],[25]
Movie,2001,R,103,[106],"[36, 54, 85]",[30]
Movie,2013,TV-G,45,[1147],[54],[17]
Movie,1995,R,119,[1015],[54],"[31, 34]"
Movie,2003,R,147,[1015],[54],"[31, 34]"
Movie,2001,R,123,[2549],[54],[23]
Movie,1992,R,99,[1646],"[54, 139]","[0, 21]"
Movie,2000,PG-13,98,[479],"[36, 54]","[31, 34]"
Movie,2003,PG-13,106,[479],[54],"[31, 34]"
Movie,2004,R,112,[708],"[36, 54]","[23, 28]"
Movie,2003,PG-13,85,[1350],[54],[26]
Movie,2014,PG,91,[616],[54],"[15, 17]"
Movie,1990,TV-MA,88,[1856],[52],"[2, 26, 28]"
Movie,2001,R,101,[1729],[54],[34]
Movie,2018,TV-PG,90,[189],[65],"[8, 23, 24]"
Movie,1997,PG,96,[2934],[54],"[17, 31]"
Movie,2007,UR,99,[1925],"[54, 85]","[24, 26]"
Movie,2008,R,101,"[360, 2610]",[54],"[14, 26]"
Movie,2011,PG-13,111,[1325],[54],"[23, 24]"
Movie,1975,TV-MA,96,[565],"[1, 52]","[2, 8, 11]"
Movie,2017,TV-14,86,[852],[54],[25]
Movie,1973,TV-MA,97,[565],[52],"[8, 23, 24]"
Movie,2009,PG-13,121,[2023],"[54, 108, 139]","[7, 13]"
Movie,2017,TV-PG,59,[314],[86],"[4, 8, 20]"
Movie,2019,TV-Y,58,[0],[0],[17]
Movie,1985,TV-MA,90,[3306],"[52, 162]","[8, 13, 25]"
Movie,2002,PG-13,88,[2538],[54],"[15, 31, 34]"
Movie,2019,TV-MA,64,[1760],[54],[29]
Movie,2007,PG,104,[124],[54],"[24, 26]"
Movie,2007,PG-13,122,[3500],[54],"[31, 34]"
Movie,2004,PG-13,125,[3500],[54],"[31, 34]"
Movie,2013,PG,92,[32],[54],"[20, 27]"
Movie,1980,R,129,[3562],[54],"[2, 4, 11]"
Movie,2000,G,79,"[582, 2648]","[102, 125]","[17, 31]"
Movie,1997,R,121,[49],[54],[25]
Movie,2010,PG-13,106,[671],"[7, 32, 102]","[4, 8, 20]"
Movie,2005,R,124,"[156, 2826]",[54],[34]
Movie,2017,TV-MA,87,[3051],[53],"[8, 25]"
Movie,1984,PG,125,[2134],"[7, 102]","[15, 34]"
Movie,2006,PG-13,154,[1294],[54],"[15, 34]"
Movie,2007,PG,86,"[102, 777]",[54],"[4, 17, 31]"
Movie,2010,PG-13,111,[892],[54],"[24, 31, 34]"
Movie,2007,PG-13,97,[453],[54],"[2, 26]"
Movie,1970,TV-PG,66,[865],[52],"[8, 14, 26]"
Movie,2009,TV-14,121,[1619],[143],"[8, 13, 25]"
Movie,1994,PG,91,[130],[54],"[17, 31]"
Movie,2000,PG,91,[130],[54],"[17, 24, 31]"
Movie,1982,TV-14,82,[3413],[52],"[8, 23]"
Movie,2006,PG-13,117,[1389],[54],[23]
Movie,1998,G,81,"[3125, 3182]",[54],"[17, 31]"
Movie,1978,TV-MA,84,[1388],[52],"[8, 23, 28]"
Movie,2005,R,81,[1648],[54],"[2, 26, 28]"
Movie,2009,PG-13,107,[885],[54],"[15, 23, 24]"
Movie,1996,R,94,[84],[7],"[2, 14, 26]"
Movie,2004,R,163,[691],"[54, 139, 163]","[2, 34]"
Movie,2006,PG,90,[841],[54],"[17, 31]"
Movie,2017,PG-13,96,"[161, 2677]",[54],"[13, 23, 28]"
Movie,1983,TV-MA,91,[3253],[52],"[8, 23]"
Movie,1967,TV-MA,93,[3413],[52],"[2, 8, 11]"
Movie,2016,TV-PG,140,[3006],[86],"[2, 8, 34]"
Movie,2017,PG,91,[1637],[154],[17]
Movie,2009,TV-MA,97,[3485],[86],"[8, 25]"
Movie,2014,TV-MA,146,[409],[86],"[2, 8, 34]"
Movie,2016,TV-14,118,[2968],[86],"[4, 8, 23]"
Movie,2009,R,133,[2064],[54],"[13, 23]"
Movie,2017,PG-13,106,[3450],"[27, 54]",[23]
Movie,2009,TV-14,128,[389],[86],"[8, 23]"
Movie,2009,TV-MA,137,[3341],[86],"[8, 23, 24]"
Movie,2014,TV-PG,145,[3013],[86],"[24, 27, 33]"
Movie,2017,TV-14,141,[233],[0],"[8, 23]"
Movie,2012,TV-14,106,[1141],[86],"[8, 24, 26]"
Movie,2015,NR,61,[3279],[54],[20]
Movie,2018,TV-MA,135,[1560],[0],"[8, 13, 23]"
Movie,2013,TV-14,137,[1620],[86],"[8, 23, 27]"
Movie,2014,TV-14,129,[1771],[86],"[8, 26, 27]"
Movie,2009,TV-PG,99,[1119],[86],"[8, 23]"
Movie,2017,TV-14,155,[1142],[86],"[8, 31, 34]"
Movie,2014,TV-14,142,[1109],[86],"[2, 8, 26]"
Movie,2008,TV-14,214,[1571],[86],"[2, 8, 34]"
Movie,2015,TV-14,137,[3346],[86],"[2, 8, 26]"
Movie,2009,TV-MA,128,[1609],[86],"[8, 23, 27]"
Movie,2011,R,89,"[1271, 2857]",[54],[29]
Movie,2010,TV-MA,67,[1185],[54],[29]
Movie,2018,TV-14,151,[1109],[86],"[4, 8, 23]"
Movie,2014,TV-14,121,[1840],[86],"[8, 24, 26]"
Movie,2009,TV-14,101,[2383],[86],"[2, 8, 34]"
Movie,2008,TV-PG,145,[1408],[86],"[8, 26, 27]"
Movie,2009,TV-MA,147,[1006],[86],"[13, 33]"
Movie,2016,TV-14,90,[129],[86],"[8, 23]"
Movie,2012,TV-14,129,[175],[86],"[8, 26]"
Movie,2005,TV-14,129,[287],[86],"[8, 24, 26]"
Movie,2017,TV-PG,136,[1850],[86],"[2, 8, 26]"
Movie,2016,TV-14,117,[1620],[86],"[8, 26]"
Movie,2017,PG,74,[2146],[117],"[8, 16, 34]"
Movie,2012,TV-14,150,[1685],[86],"[8, 34]"
Movie,2011,TV-14,134,[2355],[86],"[8, 34]"
Movie,2011,TV-PG,100,[799],[86],"[8, 15, 26]"
Movie,2018,TV-Y7,44,[1194],[54],[17]
Movie,2018,TV-Y7,44,[1194],"[54, 85]",[17]
Movie,2009,NR,111,[1468],[54],"[2, 26, 28]"
Movie,2014,TV-MA,147,[1649],[86],"[2, 8, 34]"
Movie,2013,TV-MA,115,[2937],[86],"[8, 23, 24]"
Movie,2013,TV-PG,121,[2397],[86],"[8, 26, 27]"
Movie,2016,TV-MA,103,[3587],[86],"[2, 8, 34]"
Movie,2016,TV-14,73,[1493],"[86, 102]","[2, 26, 28]"
Movie,2015,TV-14,129,[1824],[86],"[8, 34]"
Movie,2014,TV-14,102,[925],[86],"[8, 13, 25]"
Movie,2013,TV-PG,122,[508],[86],"[8, 26, 27]"
Movie,2008,TV-14,155,"[2327, 2706]",[86],"[8, 27, 34]"
Movie,2013,TV-14,139,"[862, 1790]",[86],"[8, 27, 34]"
Movie,2015,TV-14,131,[1031],[86],"[2, 8, 26]"
Movie,2017,TV-14,127,[3600],[86],"[2, 8, 26]"
Movie,2012,TV-14,156,[222],[86],"[8, 27, 34]"
Movie,2018,TV-MA,91,[2269],[0],"[8, 20]"
Movie,2013,TV-PG,132,[1363],[86],"[8, 26, 27]"
Movie,2016,TV-MA,130,[3542],[86],"[2, 8, 34]"
Movie,2010,TV-MA,137,[1385],[86],"[8, 23, 28]"
Movie,2005,R,132,[808],"[36, 54, 139]","[2, 15, 34]"
Movie,2012,TV-MA,156,[409],[86],"[8, 27, 34]"
Movie,2009,TV-14,132,[1556],[86],"[8, 24, 26]"
Movie,2010,TV-PG,119,[3411],"[86, 108]","[8, 23]"
Movie,2015,TV-14,140,[3104],[86],"[8, 24, 26]"
Movie,2008,R,101,[1882],[54],"[24, 26, 28]"
Movie,2016,TV-14,126,[2870],[56],"[8, 23, 24]"
Movie,2012,TV-MA,135,[3474],[135],"[8, 13, 23]"
Movie,2015,PG,107,"[640, 1912]","[59, 85, 160]","[8, 31, 34]"
Movie,2013,TV-Y,74,[2643],[54],[17]
Movie,2010,TV-Y,74,[830],[54],[17]
Movie,2015,TV-Y,74,[2545],[54],[17]
Movie,2015,TV-Y,83,[228],[54],[17]
Movie,2016,TV-Y,79,"[973, 2384]",[54],[17]
Movie,2010,TV-Y7,72,[722],[54],[17]
Movie,2011,TV-Y,80,[899],"[54, 85]",[17]
Movie,2016,TV-Y,75,[2524],"[54, 85]",[17]
Movie,2012,TV-Y,75,[899],[54],[17]
Movie,2017,TV-Y,72,"[973, 1667, 2524]",[54],[17]
Movie,2013,PG,80,[2973],[89],[17]
Movie,2017,TV-MA,93,[2930],[82],"[8, 26]"
Movie,2016,TV-MA,79,[2294],"[54, 130]","[8, 20]"
Movie,2012,R,86,[1648],"[54, 106]","[2, 26, 28]"
Movie,2017,PG-13,107,[3173],[54],"[4, 20]"
Movie,2016,TV-Y7-FV,47,[228],[154],"[17, 31]"
Movie,2016,PG,107,"[115, 2431]",[7],"[4, 20]"
Movie,2013,PG,119,[1373],[54],"[9, 23, 24]"
Movie,2016,TV-MA,108,[800],"[102, 154, 161]","[4, 8, 20]"
Movie,2014,PG,85,"[853, 921, 1444, 1488, 1717, 1731, 1838, 2018, 2515, 2919]","[32, 54, 85, 97, 145]","[2, 17]"
Movie,2015,PG-13,90,[1955],[83],[35]
Movie,2016,TV-Y7,72,[722],[54],[17]
Movie,2010,TV-Y7,23,"[2096, 3298]",[54],[17]
Movie,2016,PG-13,68,[3039],"[5, 32]","[2, 8, 26]"
Movie,2015,PG,85,"[120, 2751]","[59, 160]","[2, 8, 34]"
Movie,2016,TV-PG,84,[704],[61],"[4, 20]"
Movie,2016,TV-PG,118,[2220],"[36, 72]","[8, 23]"
Movie,2004,TV-MA,116,[198],[135],"[2, 8, 26]"
Movie,2017,TV-14,89,[435],"[7, 85, 90]","[8, 20, 27]"
Movie,2017,TV-MA,81,"[1563, 3106]",[131],"[8, 23, 28]"
Movie,2016,TV-Y7,73,"[985, 2029, 2436]",[54],[17]
Movie,2016,TV-MA,140,[2572],[86],"[8, 23]"
Movie,2016,TV-MA,86,[340],[0],[23]
Movie,2015,NR,105,[2997],[89],"[8, 23]"
Movie,2010,TV-14,100,[2149],[86],"[8, 23]"
Movie,2016,NR,96,[898],"[32, 102, 119]","[8, 23, 28]"
Movie,2015,TV-MA,97,[2818],[82],"[8, 26]"
Movie,2016,TV-Y7,73,[1194],"[54, 85]","[17, 31]"
Movie,2016,TV-Y7,44,[0],[0],[18]
Movie,2016,NR,132,[137],[65],"[8, 23]"
Movie,2015,TV-14,96,[2405],[86],"[8, 23, 28]"
Movie,2016,NR,92,"[942, 3508]",[54],"[4, 20]"
Movie,2013,TV-14,99,[1795],[43],"[8, 26]"
Movie,1988,NR,95,[1349],[54],[23]
Movie,1986,NR,96,[1198],[54],[23]
Movie,1986,NR,94,[1942],[54],[23]
Movie,1990,NR,94,[2516],[54],[23]
Movie,1988,TV-PG,93,[3193],[54],"[4, 23]"
Movie,1987,NR,96,[2284],[54],[23]
Movie,1989,TV-PG,94,[1748],[54],[23]
Movie,1988,NR,94,[2065],[54],[23]
Movie,1991,TV-PG,93,[2321],[54],"[4, 23]"
Movie,1990,NR,95,[1723],[54],[23]
Movie,1991,NR,93,[1658],[54],"[13, 23]"
Movie,2009,TV-14,99,[539],[144],"[8, 24, 26]"
Movie,2017,TV-MA,132,[1450],"[32, 89]","[8, 23, 28]"
Movie,2017,TV-MA,106,[203],[125],"[8, 26]"
Movie,2018,R,122,[1555],"[7, 102]","[2, 34]"
Movie,2012,R,100,"[2820, 3014]",[54],"[24, 31, 34]"
Movie,2019,PG-13,93,[3440],[54],"[2, 26, 32]"
Movie,2019,TV-MA,94,[2658],[59],"[2, 8, 34]"
Movie,2018,PG,79,[670],[54],[23]
Movie,2017,TV-14,78,"[217, 2090]","[66, 138]","[8, 23]"
Movie,2015,PG-13,111,[836],[54],[23]
Movie,2012,TV-PG,112,[2837],[99],"[24, 32, 33]"
Movie,2015,TV-PG,107,[741],[99],"[24, 32, 33]"
Movie,2016,TV-14,101,[3519],[43],"[8, 20]"
Movie,2016,TV-14,121,[2272],[86],"[13, 33]"
Movie,2015,R,102,[970],[154],"[8, 15, 23]"
Movie,2015,R,81,[2216],[54],"[23, 28]"
Movie,2002,R,81,[2356],[54],[20]
Movie,2016,R,123,[1800],[54],[23]
Movie,2014,TV-MA,100,[1883],"[1, 7]","[8, 20]"
Movie,2019,TV-MA,78,[2412],[54],[23]
Movie,2018,TV-MA,116,[267],"[75, 150]","[2, 8, 34]"
Movie,2017,TV-MA,144,[751],[54],[20]
Movie,2019,TV-G,87,[2046],[0],"[17, 31]"
Movie,2019,TV-MA,61,[1224],[54],[29]
Movie,2017,R,98,[20],[54],"[2, 26, 28]"
Movie,2019,TV-MA,123,[2899],[135],"[8, 23, 24]"
Movie,2019,R,85,[2857],[54],[26]
Movie,2018,TV-14,129,[3209],[86],"[8, 23]"
Movie,2018,TV-MA,90,[0],[54],[29]
Movie,2017,PG-13,153,[2548],[86],"[2, 8, 26]"
Movie,2011,TV-G,92,[1921],[54],"[17, 24, 31]"
Movie,2012,TV-PG,87,[3205],"[102, 154]","[24, 26]"
Movie,2011,TV-PG,92,[3021],[154],"[24, 26]"
Movie,2009,R,112,[3310],"[34, 47, 85, 102]","[8, 15, 34]"
Movie,1995,R,97,[1648],[54],"[24, 26, 28]"
Movie,2016,TV-14,78,[1951],[54],[20]
Movie,2019,TV-MA,103,[2621],[86],"[8, 13, 23]"
Movie,2017,TV-MA,105,[3493],[7],"[4, 8, 20]"
Movie,2016,TV-MA,64,[430],[54],[29]
Movie,2016,TV-14,112,"[398, 2129]",[112],[20]
Movie,2019,TV-G,67,"[350, 844]",[0],"[8, 20]"
Movie,2019,TV-14,135,[528],[86],"[2, 8, 26]"
Movie,2018,TV-PG,93,[3176],[54],"[2, 17, 24]"
Movie,2018,TV-G,30,[3131],"[85, 88]",[17]
Movie,2018,TV-MA,82,"[1979, 2636]",[131],"[8, 23]"
Movie,2011,TV-PG,95,[367],[124],"[2, 4, 17]"
Movie,2018,PG-13,127,[1679],"[32, 36, 43, 123]","[8, 23, 28]"
Movie,2008,TV-PG,120,"[3012, 3083]",[124],"[8, 23, 24]"
Movie,2018,TV-MA,114,[2183],[86],"[8, 23, 28]"
Movie,2018,TV-MA,119,[1611],[86],"[2, 8, 26]"
Movie,2018,TV-MA,101,[1626],[59],"[8, 31, 34]"
Movie,2018,TV-MA,96,[764],"[28, 131]","[8, 23, 28]"
Movie,2016,TV-14,103,"[1042, 2402]","[53, 102, 139]","[8, 20]"
Movie,2010,PG-13,107,[327],[54],[34]
Movie,2011,PG,86,[2253],[54],"[17, 31]"
Movie,2019,TV-14,106,[2199],"[59, 132, 160]","[8, 23, 28]"
Movie,2018,TV-14,107,[1295],[143],"[8, 13, 26]"
Movie,2019,TV-MA,81,[1621],[59],"[8, 23, 28]"
Movie,2016,TV-MA,107,[1427],[47],"[8, 23]"
Movie,2018,TV-14,118,[3062],[0],"[8, 26]"
Movie,2018,TV-MA,110,[3033],[143],"[8, 26, 28]"
Movie,2017,TV-14,104,[1438],[143],"[8, 31, 34]"
Movie,2018,TV-14,93,[832],[143],"[8, 13, 23]"
Movie,2019,TV-PG,94,[2857],[54],"[2, 17]"
Movie,2001,R,124,[1877],"[85, 102, 125]","[13, 23]"
Movie,2017,TV-MA,120,[904],[75],"[8, 34]"
Movie,2008,R,137,[1337],[54],"[2, 34]"
Movie,2019,TV-14,134,[1243],[86],"[8, 24, 26]"
Movie,2019,TV-Y7,69,[1079],[0],"[17, 31]"
Movie,2019,TV-MA,106,"[384, 1698]","[105, 154]","[23, 28]"
Movie,2019,R,209,[3562],[54],[23]
Movie,2018,TV-MA,139,[717],"[75, 140, 150]","[8, 34]"
Movie,2017,PG-13,128,[1110],[86],"[8, 26]"
Movie,2019,TV-MA,86,[450],[54],[29]
Movie,2019,TV-Y,24,[2672],[54],[17]
Movie,2019,TV-Y,46,[0],[0],[18]
Movie,2019,TV-MA,117,[1577],[86],"[2, 8, 34]"
Movie,2019,TV-MA,87,"[1859, 3043]",[0],"[8, 20]"
Movie,2015,TV-14,95,[2533],[54],[20]
Movie,2018,TV-Y,44,"[1886, 1972]",[54],[17]
Movie,2017,TV-PG,76,[350],[10],"[8, 20]"
Movie,2016,TV-MA,92,[2982],[131],"[8, 20]"
Movie,2016,TV-MA,61,[2238],[54],[29]
Movie,2019,TV-MA,92,"[178, 2775]",[54],[30]
Movie,1980,PG,114,[1040],[54],"[6, 31, 34]"
Movie,2017,R,121,[134],[54],"[13, 23]"
Movie,2017,TV-MA,94,"[1143, 1332]",[54],"[28, 34]"
Movie,2017,TV-14,114,[1159],[54],[20]
Movie,2016,TV-MA,101,[2414],[82],"[8, 23, 28]"
Movie,1973,G,94,"[1520, 2601]",[54],"[1, 17]"
Movie,2012,R,109,[1211],[54],[34]
Movie,1987,R,110,[1430],[54],"[2, 34]"
Movie,2002,PG-13,96,[780],"[4, 54]","[15, 34]"
Movie,2017,PG,93,[3351],"[45, 82, 102, 123, 139, 160]","[17, 31]"
Movie,2019,TV-MA,97,[3187],[59],"[8, 23, 28]"
Movie,2015,TV-14,121,[416],[83],"[8, 10, 34]"
Movie,2008,TV-14,56,[0],[54],[29]
Movie,2019,TV-14,119,"[29, 223]",[54],"[4, 20]"
Movie,2018,TV-PG,104,[305],[54],"[17, 31]"
Movie,2017,TV-14,109,"[46, 2391]",[54],[19]
Movie,2015,TV-MA,88,"[241, 3398]",[86],"[8, 25, 28]"
Movie,2016,TV-MA,88,[1960],[54],"[13, 23]"
Movie,2012,TV-MA,113,[241],[86],"[8, 23, 28]"
Movie,2002,PG-13,138,[1160],"[7, 36, 85, 102]","[2, 34]"
Movie,2019,TV-14,93,[2036],[54],"[17, 24, 31]"
Movie,2015,R,110,"[1648, 3372]",[54],[20]
Movie,2018,TV-MA,91,[2239],[82],"[8, 26]"
Movie,2017,TV-Y,51,[1166],"[85, 117]","[17, 27]"
Movie,2017,TV-PG,61,[1350],[54],[29]
Movie,2017,TV-PG,73,[2461],[54],[20]
Movie,2017,TV-PG,113,[1982],[54],"[9, 23]"
Movie,2016,TV-MA,67,"[1008, 3172]",[131],[29]
Movie,2013,R,111,[3027],"[32, 117]","[8, 23, 28]"
Movie,2016,PG,88,[3144],[54],"[2, 24, 26]"
Movie,1996,PG-13,81,[3461],[54],"[14, 26]"
Movie,1992,PG-13,73,[900],[54],[26]
Movie,2019,TV-MA,86,[1132],[54],[20]
Movie,2007,R,116,[3093],[54],"[23, 28]"
Movie,2009,PG-13,85,"[92, 2472]",[54],"[13, 15, 25]"
Movie,2019,TV-14,134,[2258],[86],"[8, 23, 24]"
Movie,2015,TV-MA,109,[2807],[54],[20]
Movie,2001,PG-13,102,[3543],[54],"[15, 26]"
Movie,1996,R,101,[3434],[54],"[13, 23]"
Movie,2007,PG-13,88,[2725],[54],"[4, 26]"
Movie,1995,PG,101,[892],[54],"[17, 31]"
Movie,2019,TV-G,28,[357],[131],"[4, 8, 20]"
Movie,2014,R,103,[149],"[125, 139]","[8, 24, 26]"
Movie,2019,TV-PG,131,[3018],[86],"[8, 23, 28]"
Movie,1968,PG-13,166,[3250],"[43, 102]","[1, 8, 34]"
Movie,2010,R,105,[3539],[54],"[24, 26]"
Movie,1999,PG-13,82,[1933],[54],[26]
Movie,2011,PG,107,[2880],"[34, 54, 139]",[17]
Movie,2012,R,84,[343],[54],"[13, 25]"
Movie,1996,PG,103,[1470],[54],[26]
Movie,2000,R,112,[3002],[54],"[13, 23]"
Movie,2009,R,89,[1224],[54],[26]
Movie,1974,R,121,[3414],[54],"[4, 11, 31]"
Movie,2008,PG-13,87,[1813],"[7, 36, 102]","[4, 26]"
Movie,1997,PG-13,136,[3329],"[36, 54]","[13, 23]"
Movie,1993,PG-13,118,[1464],[54],"[2, 11, 28]"
Movie,2006,PG-13,129,[346],[54],"[2, 34]"
Movie,2011,R,94,[1537],[54],"[2, 26, 28]"
Movie,2005,PG,88,[2498],[54],"[17, 31]"
Movie,2007,R,158,[1622],[54],"[2, 13, 21]"
Movie,2018,PG,91,[963],[54],"[17, 31]"
Movie,2018,TV-MA,114,[688],[124],"[8, 25]"
Movie,2018,TV-14,91,[2750],[124],"[0, 8, 26]"
